Cation,Anion,Gases,T/K,P/bar,ARD,Fugacity/bar,Vapor pressure/bar,Solubility,Molecular weight(g/mol),Melting point(C),Boiling point,Critical Temperature,Critical pressure,Critical volume(m3/kg),Flash point
[HMPY],[Tf2N],CH4,333.15,9.88,0.00573038,9.734875344,525.09025,0.0231,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,9.88,0.00573038,9.734875344,525.09025,0.0231,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,9.39,0.043455031,9.258789648,525.09025,0.0231,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,7.43,0.108783155,7.347538802,525.09025,0.0197,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,5.46,0.053106859,5.415301245,525.09025,0.0137,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,3.48,0.20139378,3.461773229,525.09025,0.00692,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,2.49,0.103226675,2.480650928,525.09025,0.0054,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,1.49,0.090388652,1.486645963,525.09025,0.00393,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,0.496,0.204475041,0.495627627,525.09025,0.0015,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,0.499,0.252392771,0.498447636,355.216675,0.00215,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,0.998,0.080950942,0.995792609,355.216675,0.00349,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,1.5,0.015234502,1.495018134,355.216675,0.00489,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,2.5,0.055269204,2.486187437,355.216675,0.00758,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,4,0.089008682,3.964739476,355.216675,0.0117,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,5.99,0.109656079,5.911224384,355.216675,0.0171,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,8,0.149469167,7.86002018,355.216675,0.0219,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,9.99,0.128630496,9.772542475,355.216675,0.0277,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,9.99,0.128630496,9.772542475,355.216675,0.0277,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,9.01,0.125765364,8.832784223,355.216675,0.0251,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,6.99,0.114603114,6.882929213,355.216675,0.0198,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,4.99,0.07769766,4.935227904,355.216675,0.0147,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,3.01,0.126448597,2.989996273,355.216675,0.00854,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,298.15,2,0.131140371,1.991151655,355.216675,0.00567,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,0.499,0.267208719,0.498531548,424.3504322,0.00192,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,0.999,0.020653373,0.997124196,424.3504322,0.00287,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,1.5,0.269981075,1.495774963,424.3504322,0.00332,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,2.5,0.400011534,2.488285826,424.3504322,0.00501,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,4,0.140380245,3.970096331,424.3504322,0.00979,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,6.02,0.23845686,5.952525455,424.3504322,0.0135,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,7.98,0.118251028,7.861875767,424.3504322,0.0197,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,9.98,0.017986317,9.795947388,424.3504322,0.0269,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,9.98,0.017986317,9.795947388,424.3504322,0.0269,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,9.01,0.000158766,8.85970914,424.3504322,0.0248,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,7,0.120369459,6.908938069,424.3504322,0.0173,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,5.01,0.182794123,4.963177791,424.3504322,0.0118,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,3,0.520612875,2.983147457,424.3504322,0.00553,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,2,0.595599316,1.992495876,424.3504322,0.00352,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,313.15,0.749,0.101763462,0.747945069,424.3504322,0.00235,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,0.499,0.351900718,0.498623111,525.09025,0.00185,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,2.5,0.175100067,2.490575864,525.09025,0.00509,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,4,0.074133282,3.97594304,525.09025,0.0103,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,5.99,0.154611422,5.936256791,525.09025,0.0168,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,8,0.055607671,7.904505794,525.09025,0.02,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,10,0.016302483,9.851362993,525.09025,0.0239,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,10,0.016302483,9.851362993,525.09025,0.0239,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,9,0.099341625,8.879372116,525.09025,0.0193,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,6.99,0.003081129,6.916954629,525.09025,0.0166,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,5,0.001033421,4.962482673,525.09025,0.0119,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,3,0.289947911,2.986442151,525.09025,0.00556,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,2,0.756286133,1.993962816,525.09025,0.00273,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[HMPY],[Tf2N],CH4,333.15,0.75,0.43148639,0.749149003,525.09025,0.00126,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,10.4,0.358055061,10.1887073,399.9693871,0.0025,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,14.2,0.13711966,13.80894296,399.9693871,0.0042,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,25.6,0.183123413,24.35677477,399.9693871,0.0121,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,34.1,0.169730077,31.93083327,399.9693871,0.0171,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,42.9,0.134396183,39.52688507,399.9693871,0.0221,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,57.3,0.045326908,51.45756179,399.9693871,0.0291,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,65.1,8.92203E-05,57.68101146,399.9693871,0.0329,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,77.3,0.071689316,67.10902122,399.9693871,0.0386,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,86.1,0.132592173,73.69693428,399.9693871,0.0418,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,308,96.6,0.23240169,81.34702494,399.9693871,0.0431,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,14.7,0.185436812,14.32468521,447.9097209,0.0036,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,26.5,0.080412774,25.30796607,447.9097209,0.0091,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,35.1,0.094106674,33.04403302,447.9097209,0.0129,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,44.3,0.095976925,41.08507874,447.9097209,0.0173,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,59.7,0.013861242,54.04345906,447.9097209,0.0227,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,66.9,0.025390275,59.90337662,447.9097209,0.0272,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,79.7,0.029573968,70.03791172,447.9097209,0.0323,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,89.1,0.077962089,77.26916798,447.9097209,0.0355,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,318,99.9,0.139157214,85.37890081,447.9097209,0.0386,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,15.6,0.412366921,15.2215778,498.2595309,0.0028,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,27.3,0.033075463,26.16730717,498.2595309,0.0071,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,36.9,0.006619491,34.86982604,498.2595309,0.0104,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,45.7,0.016407477,42.64101399,498.2595309,0.0135,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,61.4,0.022435221,56.05449234,498.2595309,0.0184,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,69.3,0.000106704,62.60292447,498.2595309,0.0222,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,82.3,0.064463607,73.11435527,498.2595309,0.0255,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,91.9,0.103752775,80.68400292,498.2595309,0.0281,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[TMG],[L],CH4,328,103.4,0.164670606,89.55896909,498.2595309,0.0305,16.04,-182.5,-161.5,-81.9,45.99,0.00615,-188
[BMIM],[PF6],C2H4,283.15,1,0.242641077,0.992548829,46.44925355,0.006,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,2,0.000415681,1.970254737,46.44925355,0.015,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,3,0.018730638,2.93320573,46.44925355,0.023,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,4,0.025446536,3.881488273,46.44925355,0.031,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,5,0.028120318,4.815187245,46.44925355,0.039,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,6,0.028946744,5.734385895,46.44925355,0.047,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,7,0.028487712,6.63916578,46.44925355,0.055,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,8,0.027191565,7.529606712,46.44925355,0.063,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,10,0.011969367,9.267781835,46.44925355,0.078,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,11,0.000739297,10.11566631,46.44925355,0.085,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,12,0.009172727,10.94951222,46.44925355,0.092,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,13,0.018063181,11.76938957,46.44925355,0.099,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,13,0.018063181,11.76938957,46.44925355,0.099,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,283.15,12.5,0.000231681,11.36119268,46.44925355,0.097,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,1,0.579361966,0.993566307,60.98230662,0.004,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,2,0.150586936,1.9743153,60.98230662,0.011,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,3,0.056974513,2.942321442,60.98230662,0.018,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,4,0.057628029,3.897658336,60.98230662,0.024,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,5,0.02540883,4.840398706,60.98230662,0.031,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,6,0.031667991,5.770614385,60.98230662,0.037,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,7,0.014103536,6.688376302,60.98230662,0.044,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,8,0.02068768,7.593754463,60.98230662,0.05,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,9,0.026074448,8.486817936,60.98230662,0.056,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,10,0.030194757,9.367634834,60.98230662,0.062,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,11,0.034133605,10.23627229,60.98230662,0.068,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,12,0.037187158,11.09279645,60.98230662,0.074,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,13,0.039894649,11.93727242,60.98230662,0.08,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,13,0.039894649,11.93727242,60.98230662,0.08,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,12.5,0.014648601,11.51653643,60.98230662,0.079,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,11.5,0.002714566,10.66604444,60.98230662,0.074,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,10.5,0.023125925,9.803471835,60.98230662,0.069,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,9.5,0.032450019,8.928752988,60.98230662,0.063,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,8.5,0.04359939,8.041821256,60.98230662,0.057,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,7.5,0.057617256,7.142609013,60.98230662,0.051,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,6.5,0.075103329,6.231047667,60.98230662,0.045,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,5.5,0.097676942,5.307067678,60.98230662,0.039,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,4.5,0.101970413,4.370598576,60.98230662,0.032,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,3.5,0.140930165,3.42156898,60.98230662,0.026,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,2.5,0.161841833,2.459906607,60.98230662,0.019,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,1.5,0.205474476,1.485538294,60.98230662,0.012,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,298.15,0.5,0.365473719,0.498390006,60.98230662,0.005,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,1,0.667434092,0.994915031,90.44630544,0.003,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,2,0.249891858,1.979698341,90.44630544,0.008,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,3,0.001679289,2.954407005,90.44630544,0.015,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,4,0.001170431,3.919097771,90.44630544,0.02,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,5,0.041404105,4.87382706,90.44630544,0.024,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,6,0.031163895,5.818650968,90.44630544,0.031,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,7,0.000267826,6.75362527,90.44630544,0.035,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,8,0.000717394,7.678805423,90.44630544,0.04,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,9,0.020583724,8.594246565,90.44630544,0.044,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,10,0.038056736,9.500003525,90.44630544,0.048,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,11,0.05258764,10.39613082,90.44630544,0.052,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,12,0.046628733,11.28268266,90.44630544,0.057,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,13,0.058067529,12.15971295,90.44630544,0.061,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,13,0.058067529,12.15971295,90.44630544,0.061,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,12.5,0.069691889,11.72238464,90.44630544,0.058,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,11.5,0.077906639,10.84060029,90.44630544,0.053,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,10.5,0.045645652,9.949267485,90.44630544,0.05,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,9.5,0.029736146,9.048332153,90.44630544,0.046,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,8.5,0.010480237,8.137739936,90.44630544,0.042,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,7.5,0.013182371,7.217436162,90.44630544,0.038,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,6.5,0.014727731,6.287365847,90.44630544,0.033,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,5.5,0.01697284,5.347473693,90.44630544,0.028,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,4.5,0.020383942,4.397704087,90.44630544,0.023,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,3.5,0.025945189,3.438001092,90.44630544,0.018,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,2.5,0.04320788,2.468308449,90.44630544,0.012,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,1.5,0.060184597,1.488569576,90.44630544,0.008,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,0.5,0.164154414,0.498727561,90.44630544,0.003,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[PF6],C2H4,323.15,0.09,0.027960501,0.089958741,90.44630544,0.000439,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,0.5,0.756042426,0.498135339,46.44925355,0.00476,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,0.999,0.329011513,0.991563709,46.44925355,0.0125,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,2.5,0.175747539,2.453569158,46.44925355,0.0348,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,4,0.108928208,3.881488273,46.44925355,0.0581,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,5.5,0.081161119,5.276593973,46.44925355,0.0807,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,7,0.07133886,6.63916578,46.44925355,0.102,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,8.5,0.07190743,7.969474518,46.44925355,0.122,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,10,0.074464757,9.267781835,46.44925355,0.141,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,11,0.071324664,10.11566631,46.44925355,0.154,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,12,0.074178586,10.94951222,46.44925355,0.166,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,13,0.086542336,11.76938957,46.44925355,0.176,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,13,0.086542336,11.76938957,46.44925355,0.176,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,11,0.050853492,10.11566631,46.44925355,0.157,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,6,0.055433392,5.734385895,46.44925355,0.1,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,283.15,2,0.222621249,1.970254737,46.44925355,0.0422,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,0.499,0.089909848,0.497396436,60.98230662,0.00604,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,0.999,0.008895464,0.992579156,60.98230662,0.013,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,2.5,0.012986971,2.459906607,60.98230662,0.0328,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,4,0.017484826,3.897658336,60.98230662,0.052,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,5.5,0.014388382,5.307067678,60.98230662,0.0703,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,7,0.012752922,6.688376302,60.98230662,0.0881,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,8.5,0.007179482,8.041821256,60.98230662,0.105,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,10,0.008749279,9.367634834,60.98230662,0.12,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,11,0.007348109,10.23627229,60.98230662,0.131,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,12,0.019858061,11.09279645,60.98230662,0.14,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,13,0.021925183,11.93727242,60.98230662,0.15,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
[BMIM],[Tf2N],C2H4,298.15,13,0.021925183,11.93727242,60.98230662,0.15,28.05,-169.2,-103.7,9.2,50.6,0.00467,-136
